Año;Departamento;CUI;Proyecto;PIA;PIM;Certificación;CompromisoAnual;AtencióndeCompromisoMensual;Devengado;Girado
2021;PUNO;2448277;"2448277: ADQUISICION DE EQUIPO DE VIDEO VIGILANCIA, EQUIPO DE VIDEO VIGILANCIA Y SISTEMA DE VIDEO VIGILANCIA; EN EL(LA) GERENCIA DE PREVENCION SEGURIDAD Y ORDENAMIENTO DEL DISTRITO DE JULIACA, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO";0.00;328.00;328.00;328.00;328.00;328.00;328.00
2021;LIMA;2448406;2448406: MEJORAMIENTO DE LOS SERVICIOS DE LA CASETA DE AUXILIO RAPIDO DEL ANEXO DE SOCSI DEL DISTRITO DE LUNAHUANA - PROVINCIA DE CAÑETE - DEPARTAMENTO DE LIMA;0.00;6513.00;0.00;0.00;0.00;0.00;0.00
2021;HUANCAVELICA;2448538;2448538: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA LOCALIDAD DE HUAYTARA DEL DISTRITO DE HUAYTARA - PROVINCIA DE HUAYTARA - DEPARTAMENTO DE HUANCAVELICA;0.00;2960.00;2959.00;2959.00;2959.00;2959.00;2959.00
2021;LIMA;2448831;2448831: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SEGURIDAD CIUDADANA, DEL DISTRITO DE MALA - PROVINCIA DE CAÑETE - DEPARTAMENTO DE LIMA;0.00;265032.00;246284.00;246284.00;246284.00;246283.00;246283.00
2021;TACNA;2449029;2449029: MEJORAMIENTO Y AMPLIACION SERVICIO DE SEGURIDAD CIUDADANA VECINAL Y COMUNAL EN EL DISTRITO DE SAMA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA;20000.00;380661.00;348518.00;334518.00;334518.00;333918.00;333918.00
2021;CUSCO;2449232;2449232: CREACION DE LA CAPACIDAD OPERATIVA DEL SERVICIO DE SEGURIDAD CIUDADANA VECINAL Y COMUNAL EN EL DISTRITO DE ALTO PICHIGUA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO;200000.00;257711.00;253641.00;253641.00;253641.00;252621.00;252621.00
2021;PUNO;2449554;2449554: MEJORAMIENTO DE LOS SERVICIOS DE SEGURIDAD CIUDADANA EN EL AMBITO RURAL DE 10 LOCALIDADES DEL DISTRITO DE MACUSANI - PROVINCIA DE CARABAYA - DEPARTAMENTO DE PUNO;119667.00;119251.00;119250.00;104000.00;99892.00;99892.00;99892.00
2021;ANCASH;2449731;"2449731: REMODELACION DE SISTEMA DE VIDEO VIGILANCIA; EN EL(LA) MUELLE MUNICIPAL DEL DISTRITO DE CHIMBOTE, PROVINCIA SANTA, DEPARTAMENTO ANCASH";0.00;247915.00;224173.00;224173.00;224173.00;221292.00;221292.00
2021;LIMA;2450285;2450285: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LAS LOCALIDADES DE LA CHIMBA - ANDAJES - SAN BENITO, DISTRITO DE ANDAJES - PROVINCIA DE OYON - DEPARTAMENTO DE LIMA;0.00;57181.00;40805.00;40805.00;40805.00;40805.00;40805.00
2021;CUSCO;2450555;2450555: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL DISTRITO DE CHECACUPE - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO;100000.00;260409.00;257504.00;257504.00;257504.00;257504.00;257504.00
2021;MADRE DE DIOS;2450605;2450605: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA BOCA COLORADO DISTRITO DE MADRE DE DIOS - PROVINCIA DE MANU - DEPARTAMENTO DE MADRE DE DIOS;0.00;5784.00;0.00;0.00;0.00;0.00;0.00
2021;ANCASH;2450689;2450689: CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE LUCMA - PROVINCIA DE MARISCAL LUZURIAGA - DEPARTAMENTO DE ANCASH;0.00;4928.00;3000.00;3000.00;3000.00;3000.00;3000.00
2021;CUSCO;2450794;2450794: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA DISTRITO DE MARANURA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO;0.00;323705.00;323204.00;323204.00;323204.00;323204.00;323204.00
2021;TACNA;2451004;2451004: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE POCOLLAY - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA;0.00;29000.00;29000.00;29000.00;29000.00;29000.00;29000.00
2021;CUSCO;2451275;2451275: MEJORAMIENTO DE SERVICIOS DE SEGURIDAD CIUDADANA Y COMUNAL DISTRITO DE CHINCHERO - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO;303543.00;513131.00;513051.00;512886.00;507291.00;507291.00;507291.00
2021;MOQUEGUA;2451290;"2451290: REMODELACION DE SISTEMA DE VIDEO VIGILANCIA Y EQUIPO CENTRAL DE RADIO; ADQUISICION DE EQUIPO DE VIDEO VIGILANCIA, CAMIONETA Y MOTOCICLETA; EN EL(LA) OFICINA DE SEGURIDAD CIUDADANA DISTRITO DE MOQUEGUA, PROVINCIA MARISCAL NIETO, DEPARTAMENTO MOQUEGUA";23041.00;23041.00;18174.00;18174.00;18104.00;18104.00;18104.00
2021;MADRE DE DIOS;2451474;2451474: MEJORAMIENTO DE LOS SERVICIOS DE SEGURIDAD CIUDADANA E INSTALACION Y PUESTA EN FUNCIONAMIENTO DEL SISTEMA DE VIDEO VIGILANCIA, RADIO COMUNICACION, ALTAVOCES Y CENTROS DE OPERACIONES PARA EL DISTRITO DE INAMBARI - PROVINCIA DE TAMBOPATA - DEPARTAMENTO DE MADRE DE DIOS;0.00;1554224.00;1551622.00;1549417.00;486100.00;486100.00;486100.00
2021;CUSCO;2451888;2451888: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA VECINAL Y COMUNAL A NIVEL DEL DISTRITO DE CHALLABAMBA - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO;277214.00;168453.00;165613.00;165613.00;165613.00;165613.00;165613.00
2021;CAJAMARCA;2452612;2452612: MEJORAMIENTO DEL LOCAL DE VIGILANCIA Y SEGURIDAD EN EL CENTRO POBLADO DE SILLANGATE DEL DISTRITO DE QUEROCOTILLO - PROVINCIA DE CUTERVO - DEPARTAMENTO DE CAJAMARCA;0.00;20000.00;11940.00;11940.00;11940.00;11940.00;11940.00
2021;AREQUIPA;2452773;2452773: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL, DISTRITO DE PUNTA DE BOMBON - PROVINCIA DE ISLAY - DEPARTAMENTO DE AREQUIPA;743671.00;760390.00;632014.00;629683.00;629683.00;629683.00;629683.00
2021;ICA;2452961;2452961: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA, DISTRITO DE PACHACUTEC - PROVINCIA DE ICA - DEPARTAMENTO DE ICA;0.00;173000.00;173000.00;0.00;0.00;0.00;0.00
2021;LAMBAYEQUE;2453046;2453046: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SEGURIDAD CIUDADANA,EN EL DISTRITO DE PIMENTEL - PROVINCIA DE CHICLAYO - DEPARTAMENTO DE LAMBAYEQUE;0.00;15000.00;15000.00;0.00;0.00;0.00;0.00
2021;HUANCAVELICA;2453175;2453175: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA LOCALIDAD DE MARCAS DEL DISTRITO DE MARCAS - PROVINCIA DE ACOBAMBA - DEPARTAMENTO DE HUANCAVELICA;0.00;23000.00;23000.00;23000.00;23000.00;23000.00;23000.00
2021;ANCASH;2453192;2453192: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA DE LA LOCALIDAD DE YAUTAN DEL DISTRITO DE YAUTAN - PROVINCIA DE CASMA - DEPARTAMENTO DE ANCASH;0.00;33142.00;33142.00;28142.00;28142.00;28142.00;28142.00
2021;TACNA;2453465;2453465: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DISTRITO DE PALCA - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA;600000.00;611476.00;579450.00;381988.00;378987.00;378987.00;378987.00
2021;CAJAMARCA;2453471;2453471: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA CIUDAD DE SANTA CRUZ, DISTRITO DE SANTA CRUZ - PROVINCIA DE SANTA CRUZ - DEPARTAMENTO DE CAJAMARCA;0.00;12000.00;12000.00;12000.00;12000.00;12000.00;12000.00
2021;AREQUIPA;2453695;"2453695: CONSTRUCCION DE EDIFICACION DE COMISARIA; ADQUISICION DE MOBILIARIO DE AMBIENTES COMPLEMENTARIOS; EN EL(LA) COMISARIA DE LA LIBERTAD EN LA LOCALIDAD LA LIBERTAD, DISTRITO DE CERRO COLORADO, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA";0.00;56374.00;55921.00;45489.00;45489.00;45489.00;45489.00
2021;ANCASH;2454817;2454817: MEJORAMIENTO Y AMPLIACION DEL SERVICIO INTEGRAL DE SEGURIDAD CIUDADANA EN EL DISTRITO DE YUNGAY - PROVINCIA DE YUNGAY - DEPARTAMENTO DE ANCASH;0.00;7568.00;0.00;0.00;0.00;0.00;0.00
2021;CUSCO;2455349;2455349: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA Y RONDAS CAMPESINAS EN EL DISTRITO DE URCOS - PROVINCIA DE QUISPICANCHI - DEPARTAMENTO DE CUSCO;170000.00;469398.00;452088.00;438150.00;438150.00;437735.00;437735.00
2021;CUSCO;2455352;2455352: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA ZONA URBANA DEL DISTRITO DE SICUANI - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO;400000.00;1722658.00;1567467.00;1180667.00;1177167.00;1170613.00;1170613.00
2021;CUSCO;2455353;2455353: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD COMUNAL EN EL DISTRITO DE SICUANI - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO;0.00;1209536.00;1180602.00;1160614.00;1160614.00;1153156.00;1153156.00
2021;ANCASH;2455469;"2455469: REPARACION DE CAMARAS DE SEGURIDAD, RADIOCOMUNICACIONES UHF (RADIOENLACES), CENTRO DE CONTROL Y MONITOREO Y TORRE DE CONTROL; REMODELACION DE TORRE O SOPORTE PARA TELECOMUNICACIONES; EN EL(LA) CIUDAD DE CHIMBOTE, DISTRITO DE CHIMBOTE, PROVINCIA SANTA, DEPARTAMENTO ANCASH";0.00;483690.00;437910.00;437910.00;290706.00;281452.00;281452.00
2021;ANCASH;2455471;2455471: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DEL C.P BUENA VISTA ALTA DEL DISTRITO DE BUENA VISTA ALTA - PROVINCIA DE CASMA - DEPARTAMENTO DE ANCASH;0.00;389523.00;389523.00;359846.00;354187.00;341898.00;341898.00
2021;PIURA;2456596;2456596: MEJORAMIENTO DE LA CAPACIDAD RESOLUTIVA DEL SERVICIO DE SEGURIDAD CIUDADANA PARA UNA INTERVENCION ADECUADA EN EL DISTRITO DE LOBITOS - PROVINCIA DE TALARA - DEPARTAMENTO DE PIURA;10000.00;29904.00;29005.00;28904.00;28904.00;18904.00;18904.00
2021;CALLAO;2456943;"2456943: RENOVACION DE CAMARAS DE SEGURIDAD; ADQUISICION DE CAMARAS FIJAS, COMPUTADORES DE MULTIPLES PANTALLAS Y SWITCH; EN EL(LA) CENTRO DE OPERACIONES DE SEGURIDAD CIUDADANA DISTRITO DE MI PERU, PROVINCIA CONSTITUCIONAL DEL CALLAO, DEPARTAMENTO CALLAO";0.00;646000.00;646000.00;646000.00;646000.00;646000.00;646000.00
2021;SAN MARTIN;2457511;2457511: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE ELIAS SOPLIN VARGAS - PROVINCIA DE RIOJA - DEPARTAMENTO DE SAN MARTIN;128370.00;0.00;0.00;0.00;0.00;0.00;0.00
2021;PASCO;2457631;2457631: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE CONSTITUCION - PROVINCIA DE OXAPAMPA - DEPARTAMENTO DE PASCO;0.00;1253350.00;1253347.00;1253347.00;1253347.00;1253347.00;1253347.00
2021;LIMA;2457714;"2457714: ADQUISICION DE RADIO PORTATIL (INCLUYE BATERIA), EQUIPO CENTRAL DE RADIO Y UNIDADES DE TERMINALES DE TELECOMUNICACIONES; EN EL(LA) MUNICIPALIDAD DE SAN BORJA EN LA LOCALIDAD SAN FRANCISCO DE BORJA, DISTRITO DE SAN BORJA, PROVINCIA LIMA, DEPARTAMENTO LIMA";0.00;1110982.00;593071.00;593071.00;593071.00;593071.00;593071.00
2021;CUSCO;2457776;2457776: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE CHECCA - PROVINCIA DE CANAS - DEPARTAMENTO DE CUSCO;200000.00;285755.00;281350.00;281150.00;281150.00;281150.00;281150.00
2021;CUSCO;2459241;2459241: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA DISTRITO DE ESPINAR - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO;0.00;3498182.00;3497185.00;1695240.00;1693900.00;1693900.00;1693900.00
2021;LIMA;2459529;2459529: AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LOS ANEXOS DE LA HUERTA, ANEXO SAN JUAN DE ROLDAN, ANEXO BUENOS AIRES, ANEXO LOS ANGELES, ANEXO EL TIGRE Y ANEXO CINCO ESQUINAS, CON CAMARAS DE VIDEO VIGILANCIA EN 6 LOCALIDADES DEL DISTRITO DE QUILMANA - PROVINCIA DE CAÑETE - DEPARTAMENTO DE LIMA;0.00;250000.00;250000.00;0.00;0.00;0.00;0.00
2021;PUNO;2460735;2460735: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA LOCALIDAD DE ANTAUTA DEL DISTRITO DE ANTAUTA - PROVINCIA DE MELGAR - DEPARTAMENTO DE PUNO;250862.00;78021.00;64865.00;57217.00;57217.00;57217.00;57217.00
2021;HUANCAVELICA;2461788;2461788: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DE LA LOCALIDAD DE YAULI, DISTRITO DE YAULI - PROVINCIA DE HUANCAVELICA - DEPARTAMENTO DE HUANCAVELICA;0.00;50000.00;50000.00;0.00;0.00;0.00;0.00
2021;TACNA;2461847;2461847: CREACION DEL OBSERVATORIO DEL SERVICIO TECNOLOGICO DE INFORMACION PARA SEGURIDAD CIUDADANAEN EL DISTRITO DE LA YARADA LOS PALOS - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA;0.00;1099321.00;1088476.00;1088476.00;1088476.00;1088476.00;1088476.00
2021;CUSCO;2461943;2461943: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE MEGANTONI - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO;2462430.00;4567033.00;4320982.00;4207339.00;4160139.00;4157353.00;4157353.00
2021;PUNO;2462330;2462330: MEJORAMIENTO DE LOS SERVICIOS DE SEGURIDAD CIUDADANA DE LA LOCALIDAD DE OCUVIRI DEL DISTRITO DE OCUVIRI - PROVINCIA DE LAMPA - DEPARTAMENTO DE PUNO;0.00;10800.00;10800.00;0.00;0.00;0.00;0.00
2021;CAJAMARCA;2462872;2462872: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA CIUDAD SAN MIGUEL DE PALLAQUES DEL DISTRITO DE SAN MIGUEL - PROVINCIA DE SAN MIGUEL - DEPARTAMENTO DE CAJAMARCA;0.00;200491.00;199030.00;199030.00;199030.00;199030.00;199030.00
2021;CUSCO;2463186;2463186: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD VECINAL Y COMUNAL DISTRITO DE ANCAHUASI - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO;150000.00;417152.00;371012.00;359054.00;359054.00;354254.00;354254.00
2021;CAJAMARCA;2463423;2463423: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE CONDEBAMBA - PROVINCIA DE CAJABAMBA - DEPARTAMENTO DE CAJAMARCA;169000.00;302284.00;302283.00;302283.00;302283.00;302283.00;302283.00
2021;MADRE DE DIOS;2463854;2463854: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DE LAS LOCALIDADES DE SAN LORENZO Y ALERTA DEL DISTRITO DE TAHUAMANU - PROVINCIA DE TAHUAMANU - DEPARTAMENTO DE MADRE DE DIOS;75000.00;35000.00;35000.00;35000.00;35000.00;35000.00;35000.00
2021;LIMA;2464876;"2464876: ADQUISICION DE CAMIONETA; EN EL(LA) SERVICIO DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DE CHILCA EN LA LOCALIDAD CHILCA, DISTRITO DE CHILCA, PROVINCIA CAÑETE, DEPARTAMENTO LIMA";0.00;250000.00;250000.00;0.00;0.00;0.00;0.00
2021;APURIMAC;2465608;2465608: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE TALAVERA - PROVINCIA DE ANDAHUAYLAS - DEPARTAMENTO DE APURIMAC;80785.00;291839.00;286458.00;286458.00;286458.00;283458.00;283458.00
2021;AREQUIPA;2465777;2465777: MEJORAMIENTO DE LAS CAPACIDADES OPERATIVAS DE LA GERENCIA DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DISTRITAL DE YANAHUARA DEL DISTRITO DE YANAHUARA - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA;0.00;13800.00;13800.00;13800.00;13800.00;13800.00;13800.00
2021;CAJAMARCA;2466398;2466398: CREACION DE LOS SERVICIOS POLICIALES DE LA COMISARIA PNP EN EL SECTOR FILA ALTA DEL DISTRITO DE JAEN - PROVINCIA DE JAEN - DEPARTAMENTO DE CAJAMARCA;0.00;32200.00;32150.00;0.00;0.00;0.00;0.00
2021;PIURA;2467459;2467459: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE MANCORA - PROVINCIA DE TALARA - DEPARTAMENTO DE PIURA;720225.00;10000.00;10000.00;10000.00;10000.00;10000.00;10000.00
2021;PUNO;2467932;"2467932: ADQUISICION DE SISTEMA Y EQUIPO DE VIDEO VIGILANCIA; EN EL(LA) SERVICIO DE SEGURIDAD CIUDADANA, DE LA MUNICIPALIDAD PROVINCIAL DE PUNO, DISTRITO DE PUNO, PROVINCIA PUNO, DEPARTAMENTO PUNO";0.00;247400.00;247400.00;245485.00;245485.00;14485.00;14485.00
2021;CUSCO;2468340;2468340: MEJORAMIENTO DE LAS CAPACIDADES OPERATIVAS DEL DEPARTAMENTO DE SEGURIDAD CIUDADANA Y POLICIA MUNICIPAL DEL DISTRITO DE QUELLOUNO - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO;1500000.00;2156533.00;2153488.00;2139887.00;2139887.00;2139887.00;2139887.00
2021;LIMA;2468760;2468760: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SANTA ANITA, DISTRITO DE SANTA ANITA - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;0.00;65720.00;65720.00;65720.00;65720.00;65720.00;65720.00
2021;CUSCO;2469081;2469081: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD VECINAL Y COMUNAL EN EL AMBITO DEL DISTRITO DE COPORAQUE - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO;1271028.00;1337340.00;1242177.00;1234073.00;1234073.00;1234073.00;1234073.00
2021;PUNO;2469319;2469319: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE DESAGUADERO - PROVINCIA DE CHUCUITO - DEPARTAMENTO DE PUNO;0.00;49479.00;49479.00;49479.00;49479.00;49479.00;49479.00
2021;LIMA;2469431;"2469431: ADQUISICION DE CAMIONETA Y MOTOCICLETA; EN EL(LA) MUNICIPALIDAD PROVINCIAL DE CAÑETE DISTRITO DE SAN VICENTE DISTRITO DE SAN VICENTE DE CAÑETE, PROVINCIA CAÑETE, DEPARTAMENTO LIMA";0.00;278001.00;278000.00;0.00;0.00;0.00;0.00
2021;AREQUIPA;2469557;2469557: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE YURA - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA;0.00;5956035.00;5956034.00;5956034.00;5956034.00;5956034.00;5956034.00
2021;CUSCO;2469583;2469583: AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE HUAROCONDO - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO;150000.00;195000.00;185906.00;182263.00;182263.00;182259.00;182259.00
2021;TACNA;2469897;2469897: MEJORAMIENTO DE LA PRESTACION DE SERVICIOS DE SEGURIDAD CIUDADANA DE LA MUNICIPALIDAD DISTRITAL DE ILABAYA DISTRITO DE ILABAYA - PROVINCIA DE JORGE BASADRE - DEPARTAMENTO DE TACNA;773353.00;1911351.00;1909903.00;1907603.00;1907603.00;1885797.00;1885797.00
2021;CUSCO;2469947;2469947: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SEGURIDAD CIUDADANA DISTRITO DE POROY - PROVINCIA DE CUSCO - DEPARTAMENTO DE CUSCO;210000.00;488000.00;421779.00;421779.00;421779.00;421779.00;421779.00
2021;AYACUCHO;2470304;2470304: CREACION DE LOS SERVICIOS DE SEGURIDAD CIUDADANA EN EL DISTRITO DE CANGALLO - PROVINCIA DE CANGALLO - DEPARTAMENTO DE AYACUCHO;306645.00;0.00;0.00;0.00;0.00;0.00;0.00
2021;ANCASH;2470898;2470898: AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE PIRA - PROVINCIA DE HUARAZ - DEPARTAMENTO DE ANCASH;0.00;151778.00;144778.00;140565.00;140565.00;140565.00;140565.00
2021;LIMA;2471238;"2471238: ADQUISICION DE CAMARAS DE SEGURIDAD, CONTROLADORES DE CAMARA Y TELEVISORES; EN EL(LA) REPOSICION DE SERVICIOS DE LA CENTRAL DE EMERGENCIA Y VIDEOVIGILANCIA - DE LA SUBGERENCIA DE SERENAZGO, DISTRITO DE ATE, PROVINCIA LIMA, DEPARTAMENTO LIMA";0.00;633155.00;633155.00;0.00;0.00;0.00;0.00
2021;ANCASH;2471397;2471397: MEJORAMIENTO DE LOS SERVICIOS DE SEGURIDAD CIUDADANA EN EL DISTRITO DE CASMA - PROVINCIA DE CASMA - DEPARTAMENTO DE ANCASH;0.00;269220.00;269220.00;269220.00;269220.00;269220.00;269220.00
2021;CUSCO;2471413;"2471413: CONSTRUCCION DE AMBIENTE DE SERVICIOS GENERALES; EN EL(LA) CENTRO DE VIGILANCIA CIUDADANA DEL CENTRO POBLADO DE SANTA BARBARA DEL DISTRITO DE SAN PABLO, PROVINCIA CANCHIS, DEPARTAMENTO CUSCO";0.00;2000.00;0.00;0.00;0.00;0.00;0.00
2021;ANCASH;2471673;2471673: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL AMBITO URBANO Y RURAL DEL DISTRITO DE MORO - PROVINCIA DE SANTA - DEPARTAMENTO DE ANCASH;0.00;172024.00;44672.00;44672.00;44672.00;43322.00;43322.00
2021;AREQUIPA;2471741;2471741: CREACION DEL SISTEMA DE CAMARAS DE VIDEO VIGILANCIA DEL DISTRITO DE ORCOPAMPA - PROVINCIA DE CASTILLA - DEPARTAMENTO DE AREQUIPA;0.00;2400.00;0.00;0.00;0.00;0.00;0.00
2021;PIURA;2472162;2472162: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA DEL DISTRITO DE SECHURA - PROVINCIA DE SECHURA - DEPARTAMENTO DE PIURA;100000.00;220797.00;220797.00;0.00;0.00;0.00;0.00
2021;TACNA;2472331;2472331: MEJORAMIENTO SERVICIO DE SEGURIDAD CIUDADANA 10 LOCALIDADES DEL DISTRITO DE LOCUMBA - PROVINCIA DE JORGE BASADRE - DEPARTAMENTO DE TACNA;350000.00;1375505.00;1306437.00;1278111.00;1277556.00;1277556.00;1277556.00
2021;CUSCO;2472359;2472359: MEJORAMIENTO DEL SERVICIO DE PREVENCION DEL DELITO EN EL DISTRITO DE SANTO TOMAS - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO;800000.00;0.00;0.00;0.00;0.00;0.00;0.00
2021;APURIMAC;2472573;2472573: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DEL DISTRITO DE COYLLURQUI - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC;0.00;338241.00;292108.00;292108.00;292108.00;291358.00;291188.00
2021;CUSCO;2472758;"2472758: CONSTRUCCION DE CENTRO DE PREVENCION Y VIGILANCIA COMUNAL; EN EL(LA) COMUNIDAD CAMPESINA DE HUAYHUAHUASI, DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO";113274.00;213920.00;202281.00;202281.00;202281.00;202281.00;202281.00
2021;LIMA;2473416;2473416: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA DEL DISTRITO DE SANTO DOMINGO DE LOS OLLEROS - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;300000.00;343000.00;297700.00;0.00;0.00;0.00;0.00
2021;AYACUCHO;2473832;2473832: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE VIGILANCIA, PREVENCION DE DELITOS Y VIOLENCIA EN EL DISTRITO DE AYACUCHO - PROVINCIA DE HUAMANGA - DEPARTAMENTO DE AYACUCHO;3000000.00;4514740.00;4455336.00;4365785.00;4362358.00;4362358.00;4362358.00
2021;TUMBES;2474291;2474291: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA MEDIANTE EL FORTALECIMIENTO DE LAS JUNTAS VECINALES PARA LA REDUCCION DE LOS DELITOS Y FALTAS QUE AFECTAN LA SEGURIDAD CIUDADANA EN EL DISTRITO DE ZARUMILLA - PROVINCIA DE ZARUMILLA - DEPARTAMENTO DE TUMBES;0.00;278902.00;212001.00;179096.00;179096.00;179096.00;179096.00
2021;ANCASH;2474812;2474812: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SEGURIDAD CIUDADANA DE DISTRITO DE LA LIBERTAD - PROVINCIA DE HUARAZ - DEPARTAMENTO DE ANCASH;0.00;21240.00;21240.00;21240.00;21240.00;21240.00;21240.00
2021;LIMA;2475190;"2475190: ADQUISICION DE EQUIPO PARA PROTECCION, CONTENEDOR Y CASILLEROS (LOCKERS); CONSTRUCCION DE DUCHAS; ADEMAS DE OTROS ACTIVOS EN EL(LA) MUNICIPALIDAD PROVINCIAL DE BARRANCA DISTRITO DE BARRANCA, PROVINCIA BARRANCA, DEPARTAMENTO LIMA";0.00;3000.00;3000.00;3000.00;3000.00;3000.00;3000.00
